"[SH]","§ 32. ་་་་ или ་ — все обозначают родительный падеж: 1) ་ ставится после конечных букв ད་བ་ས་, например: ད་་ — «Тибета»; བ་་ — «запада»; མས་་ — «духа»; 2) ་ следует после ག་ и ང་, например: བདག་་ — «моё», «моего»; ང་་ — «дерева»; 3) ་ ставится после ན་མ་ར་ལ་ например: ན་་ — «цены»; ལམ་་ — «дороги»; གར་་ — «золота»; ལ་་ — «страны»; 4) ་ и ་ ставятся после гласных окончаний, например: ལག་པ་ — «руки»;  или ་་ «человека», «человеческий». ","","","10","","5","","","=""་  ""","","","","་  ",""
"[SH]","§ 33. ས་ས་ས་ས་ или вместо последней просто ས་, и ས་ — эти частицы обозначают творительный падеж, но часто и подлежащее; в первом случае они заменяют предлоги «чрез», «посредством», например: ད་ས་ — «через тебя», «тобою»; བད་ས་ — «через меня»; གར་ས་ — «посредством золота»; ས་ или ་ས་ — «посредством огня»; как частицы подлежащего они ставятся с именительным падежом. Сверх того, они означают часто совершенное деепричастие (см. § 168) . В отношении к предшествующим им конечным буквам они следуют положенным в § 32. правилам. ","","","11","","10","","","=""ས་  ""","","","","ས་  ",""
"[SH]","§ 33. ས་ས་ས་ས་ или вместо последней просто ས་, и ས་ — эти частицы обозначают творительный падеж, но часто и подлежащее; в первом случае они заменяют предлоги «чрез», «посредством», например: ད་ས་ — «через тебя», «тобою»; བད་ས་ — «через меня»; གར་ས་ — «посредством золота»; ས་ или ་ས་ — «посредством огня»; как частицы подлежащего они ставятся с именительным падежом. Сверх того, они означают часто совершенное деепричастие (см. § 168) . В отношении к предшествующим им конечным буквам они следуют положенным в § 32. правилам. ","","","12","","6","","","=""ས་  ""","","","","ས་  ",""
"[SH]","§ 33. ས་ས་ས་ས་ или вместо последней просто ས་, и ས་ — эти частицы обозначают творительный падеж, но часто и подлежащее; в первом случае они заменяют предлоги «чрез», «посредством», например: ད་ས་ — «через тебя», «тобою»; བད་ས་ — «через меня»; གར་ས་ — «посредством золота»; ས་ или ་ས་ — «посредством огня»; как частицы подлежащего они ставятся с именительным падежом. Сверх того, они означают часто совершенное деепричастие (см. § 168) . В отношении к предшествующим им конечным буквам они следуют положенным в § 32. правилам. ","","","13","","8","","","=""ས་  ""","","","","ས་  ",""
"[SH]","§ 33. ས་ས་ས་ས་ или вместо последней просто ས་, и ས་ — эти частицы обозначают творительный падеж, но часто и подлежащее; в первом случае они заменяют предлоги «чрез», «посредством», например: ད་ས་ — «через тебя», «тобою»; བད་ས་ — «через меня»; གར་ས་ — «посредством золота»; ས་ или ་ས་ — «посредством огня»; как частицы подлежащего они ставятся с именительным падежом. Сверх того, они означают часто совершенное деепричастие (см. § 168) . В отношении к предшествующим им конечным буквам они следуют положенным в § 32. правилам. ","","","14","","3","","","=""ས་  ""","","","","ས་  ",""
"[SH]","§ 33. ས་ས་ས་ས་ или вместо последней просто ས་, и ས་ — эти частицы обозначают творительный падеж, но часто и подлежащее; в первом случае они заменяют предлоги «чрез», «посредством», например: ད་ས་ — «через тебя», «тобою»; བད་ས་ — «через меня»; གར་ས་ — «посредством золота»; ས་ или ་ས་ — «посредством огня»; как частицы подлежащего они ставятся с именительным падежом. Сверх того, они означают часто совершенное деепричастие (см. § 168) . В отношении к предшествующим им конечным буквам они следуют положенным в § 32. правилам. ","","","15","","19","","","=""ས་  ""","","","","ས་  ",""
"[SH]","§ 33. ས་ས་ས་ས་ или вместо последней просто ས་, и ས་ — эти частицы обозначают творительный падеж, но часто и подлежащее; в первом случае они заменяют предлоги «чрез», «посредством», например: ད་ས་ — «через тебя», «тобою»; བད་ས་ — «через меня»; གར་ས་ — «посредством золота»; ས་ или ་ས་ — «посредством огня»; как частицы подлежащего они ставятся с именительным падежом. Сверх того, они означают часто совершенное деепричастие (см. § 168) . В отношении к предшествующим им конечным буквам они следуют положенным в § 32. правилам. ","","","16","","4","","","=""ས་  ""","","","","ས་  ",""
"[SH]","§ 34. ན་ན་ན་ན་ или ན་ — суть формы настоящего деепричастия, прибавленные к корню глагола в соединении с вспомогательным глаголом འག་ — «быть», они образуют настоящее изъявительное или нечто в этом роде; например: ད་ན་འག་ — «он делает», или «делающий»; ག་ན་འག་ — «читает», или «читающий»; ན་ན་འག་ — «показывает», «учит», или «учащий»; འ་ན་འག་ — «идёт», или «идущий». Их употребление в отношении к предстоящим конечным буквам подлежит правилам, показанным в § 32. ","","","17","","5","","","=""ན་  ""","","","","ན་  ",""
"[SH]","§ 34. ན་ན་ན་ན་ или ན་ — суть формы настоящего деепричастия, прибавленные к корню глагола в соединении с вспомогательным глаголом འག་ — «быть», они образуют настоящее изъявительное или нечто в этом роде; например: ད་ན་འག་ — «он делает», или «делающий»; ག་ན་འག་ — «читает», или «читающий»; ན་ན་འག་ — «показывает», «учит», или «учащий»; འ་ན་འག་ — «идёт», или «идущий». Их употребление в отношении к предстоящим конечным буквам подлежит правилам, показанным в § 32. ","","","18","","5","","","=""ན་  ""","","","","ན་  ",""
"[SH]","§ 34. ན་ན་ན་ན་ или ན་ — суть формы настоящего деепричастия, прибавленные к корню глагола в соединении с вспомогательным глаголом འག་ — «быть», они образуют настоящее изъявительное или нечто в этом роде; например: ད་ན་འག་ — «он делает», или «делающий»; ག་ན་འག་ — «читает», или «читающий»; ན་ན་འག་ — «показывает», «учит», или «учащий»; འ་ན་འག་ — «идёт», или «идущий». Их употребление в отношении к предстоящим конечным буквам подлежит правилам, показанным в § 32. ","","","19","","6","","","=""ན་  ""","","","","ན་  ",""
"[SH]","§ 34. ན་ན་ན་ན་ или ན་ — суть формы настоящего деепричастия, прибавленные к корню глагола в соединении с вспомогательным глаголом འག་ — «быть», они образуют настоящее изъявительное или нечто в этом роде; например: ད་ན་འག་ — «он делает», или «делающий»; ག་ན་འག་ — «читает», или «читающий»; ན་ན་འག་ — «показывает», «учит», или «учащий»; འ་ན་འག་ — «идёт», или «идущий». Их употребление в отношении к предстоящим конечным буквам подлежит правилам, показанным в § 32. ","","","20","","1","","","=""ན་  ""","","","","ན་  ",""
"[SH]","§ 34. ན་ན་ན་ན་ или ན་ — суть формы настоящего деепричастия, прибавленные к корню глагола в соединении с вспомогательным глаголом འག་ — «быть», они образуют настоящее изъявительное или нечто в этом роде; например: ད་ན་འག་ — «он делает», или «делающий»; ག་ན་འག་ — «читает», или «читающий»; ན་ན་འག་ — «показывает», «учит», или «учащий»; འ་ན་འག་ — «идёт», или «идущий». Их употребление в отношении к предстоящим конечным буквам подлежит правилам, показанным в § 32. ","","","21","","4","","","=""ན་  ""","","","","ན་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","22","","7","","","=""གམ་  ""","","","","གམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","23","","4","","","=""ངམ་  ""","","","","ངམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","24","","16","","","=""དམ་  ""","","","","དམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","25","","7","","","=""ནམ་  ""","","","","ནམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","26","","4","","","=""བམ་  ""","","","","བམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","27","","3","","","=""མམ་  ""","","","","མམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","28","","4","","","=""འམ་  ""","","","","འམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","29","","4","","","=""ཏམ་  ""","","","","ཏམ་  ",""
"[SH]","§ 35. གམ་ངམ་དམ་ནམ་བམ་མམ་འམ་ཏམ་ལམ་སམ་ и ཏམ་ Эти частицы представляют вопросительные знаки или выражают сомнение, как-то: «кто?», «который?», «какой?», «который из двух?», «так ли или нет?». Первые десять частиц составляются повторением конечной буквы предстоящего слога с прибавлением མ་. Последняя частица ཏམ་ ставится только с прошедшим после конечных букв ན་ར་ལ་ (вместо устаревших и не употребляемых более двойных конечных согласных букв ནད་རད་ལད་ (см. §§ 5 и 23) . Вот примеры для объяснения: འག་གམ་ — «здесь ли?»; ང་ངམ་ — «пошел ли он?»; ད་དམ་ — «здесь ли?»; ན་ནམ་ — «так ли оно?»; བ་བམ་ — «нашёл ли ты?»; ང་འའམ་ — «идти ли мне (или нет) ?»; གར་རམ་དལ་— «(что это) золото или серебро?»; དལ་ལམ་ཟངས་ — «серебро или медь?»; ས་སམ་ — «знаешь ли ты это?»; གསན་ཏམ་ (вместо གསནད་ཏམ་) — «слышал ли ты?»; ར་ཏམ་ (вместо རད་ཏམ་) — «унёс ли он это?»; གལ་ཏམ་ (вместо གལད་ཏམ་) — «просил ли он?», или «спросил ли он?». Другая вопросительная частица, принадлежащая, по-видимому, разговорному языку, есть ་; она не изменяется и всегда стоит перед глаголом, например: ་ད་ — «есть ли?», «есть ли здесь?»; ་་ — «скажешь ли ты?»; ་་ — «знаешь ли ты?», «знал ли ты?» и пр. ","","","30","","8","","","=""ལམ་  ""","","","","ལམ་  ",""
